genre,id,name,sinopsis,tags,rawg_id,released,rating,ratings_count,background_image,is_nintendo_switch
Puzzle,252,Semispheres,"Semispheres is a puzzle game for the Nintendo Switch. It is ranked #2531 on the all-time Top Rated Switch games,  with a total of 8 reviews  and an average score of 7.05.","['Minimalist', 'Full controller support', 'Surreal', 'Головоломка', 'puzzles', 'Стратегия', 'Abstract', 'No tags', 'Steam Cloud', 'Минимализм', 'Singleplayer', 'Инди', 'Great Soundtrack', 'steam-trading-cards', 'Steam Achievements', 'Atmospheric', 'Атмосфера', 'Отличный саундтрек', 'Абстрактная', 'Сюрреалистичная']",378.0,2017-02-14,3.75,8.0,https://media.rawg.io/media/screenshots/11b/11b91807b2a32fc42d1fd74cc925cf25.jpg,True
Puzzle,5417,Wind Peaks,"Wind Peaks is a puzzle game for the Nintendo Switch. It is ranked #2545 on the all-time Top Rated Switch games,  with a total of 8 reviews  and an average score of 7.04.","['cooperative', 'Hidden Object', 'Головоломка', 'Приключение', '2.5D', 'Point & Click', 'No tags', 'Магия', 'Relaxing', 'Steam Cloud', 'Cartoony', 'Co-op', 'Singleplayer', 'Юмор', 'Инди', 'Псевдотрёхмерность', 'Hand-drawn', 'Magic', 'Linear', 'Steam Achievements', '2D', 'Comedy', 'Рисованная графика', 'Atmospheric', 'Атмосфера', 'Historical', 'Линейная', 'Мультипликация', 'Расслабляющая', 'nature', 'Поиск предметов', 'Казуальная игра', 'Для одного игрока', 'История']",491541.0,2020-07-28,3.44,7.0,https://media.rawg.io/media/screenshots/198/198c90e9641d7d8c3c66b7b7d5cc7430.jpg,True
Puzzle,326,Binaries,"Binaries is a puzzle game for the Nintendo Switch. It is ranked #2579 on the all-time Top Rated Switch games,  with a total of 8 reviews  and an average score of 7.01.","['Fast-Paced', 'Minimalist', 'Full controller support', 'Puzzle-Platformer', 'Цветастая', 'puzzles', 'Abstract', 'No tags', 'Смешная', 'Steam Cloud', 'Головоломка-платформер', 'Минимализм', 'Юмор', 'Singleplayer', 'Инди', 'Сложная', 'Difficult', 'Great Soundtrack', 'Платформер', 'steam-trading-cards', 'Steam Achievements', '2D', 'Comedy', 'stats', 'Colorful', 'Быстрая', 'Экшен', 'Отличный саундтрек', 'Абстрактная', 'Time Attack', 'Игра на время', 'Funny']",1403.0,2016-04-04,0.0,3.0,https://media.rawg.io/media/screenshots/f8a/f8ac9246cdfe82e9580646d05f1d8a58.jpg,True
Puzzle,461,ChromaGun,"ChromaGun is a puzzle game for the Nintendo Switch. It is ranked #2584 on the all-time Top Rated Switch games,  with a total of 7 reviews  and an average score of 7.00.","['Научная фантастика', 'Головоломка', 'Partial Controller Support', 'Приключение', 'Цветастая', 'puzzles', 'Стратегия', 'No tags', 'Steam Workshop', 'Шутер', 'Редактор уровней', 'Смешная', 'Steam Cloud', 'Чёрный юмор', 'Повествование', 'Головоломка-платформер', 'От первого лица', 'Singleplayer', 'Шутер от первого лица', 'Инди', 'Платформер', 'steam-trading-cards', 'Наука', 'Steam Achievements', 'Captions available', 'Атмосфера', 'Экшен', 'First-Person', 'Линейная', 'Для одного игрока', 'Includes level editor']",10351.0,2015-07-11,3.0,16.0,https://media.rawg.io/media/screenshots/e73/e73a5eb05f93141cf3be5336c4c31349.jpg,True
Puzzle,2938,Island Maze,"Island Maze is a puzzle game for the Nintendo Switch. It is ranked #2584 on the all-time Top Rated Switch games,  with a total of 5 reviews  and an average score of 7.00.","['Full controller support', 'Steam Cloud', 'Block pushing', 'Головоломка', 'Казуальная игра', 'Board Game', 'Puzzle', 'Singleplayer', 'Инди']",253245.0,2019-09-20,0.0,0.0,https://media.rawg.io/media/screenshots/982/98288b3a0a999644232a3b3583f6d8dd.jpg,True
Puzzle,2086,Minesweeper Genius,"Minesweeper Genius is a puzzle game for the Nintendo Switch. It is ranked #2584 on the all-time Top Rated Switch games,  with a total of 3 reviews  and an average score of 7.00.","['Board Game', '2D', 'No tags', 'chip']",58424.0,2018-05-16,0.0,1.0,https://media.rawg.io/media/screenshots/5b9/5b93846aad2551f5023851b0e66fcfd5.jpg,True
Puzzle,3177,One Person Story,"One Person Story is a puzzle game for the Nintendo Switch. It is ranked #2584 on the all-time Top Rated Switch games,  with a total of 6 reviews  and an average score of 7.00.","['Story Rich', 'Глубокий сюжет', '2D', 'Головоломка', 'Partial Controller Support', 'Повествование', 'Атмосфера', 'Казуальная игра', 'Narration', 'Приключение', 'Atmospheric', 'Затягивающая', 'Addictive', 'Singleplayer', 'Для одного игрока', 'Инди', 'Экшен', 'No tags']",61575.0,2018-08-23,0.0,1.0,https://media.rawg.io/media/screenshots/57a/57acacae8ecf5d5d439e7e9a2a94686c.jpg,True
Puzzle,518,Qbik,"Qbik is a puzzle game for the Nintendo Switch. It is ranked #2584 on the all-time Top Rated Switch games,  with a total of 4 reviews  and an average score of 7.00.","['Steam Workshop', 'Смешная', 'Steam Achievements', 'Steam Cloud', 'Funny', 'Головоломка', 'Казуальная игра', 'Приключение', 'Пиксельная графика', 'Pixel Graphics', 'puzzles', 'Singleplayer', 'Инди', 'Includes level editor', 'No tags']",49714.0,2017-11-17,0.0,3.0,https://media.rawg.io/media/screenshots/77c/77cd513353234c49a5f2fcba0fd2ccf4.jpg,True
Puzzle,2661,Run the Fan,"Run the Fan is a puzzle game for the Nintendo Switch. It is ranked #2584 on the all-time Top Rated Switch games,  with a total of 4 reviews  and an average score of 7.00.","['metal', 'ball', 'Beautiful', 'Generator', 'No tags']",392086.0,2019-07-23,0.0,0.0,https://media.rawg.io/media/screenshots/69a/69a11c41f1cb66695f0a85c29ba89259.jpg,True
Puzzle,3848,Damaged In Transit,"Damaged In Transit is a puzzle game for the Nintendo Switch. It is ranked #2765 on the all-time Top Rated Switch games,  with a total of 6 reviews  and an average score of 6.92.","['Full controller support', 'Steam Achievements', 'stats', 'Steam Cloud', 'Local Co-Op', 'Singleplayer', 'Инди', 'Экшен', 'No tags']",364839.0,2020-04-23,0.0,0.0,https://media.rawg.io/media/screenshots/872/8723924451472ef405c2fa301b7b3fdd.jpg,True
Puzzle,497,Nuclien,"Nuclien is a puzzle game for the Nintendo Switch. It is ranked #2777 on the all-time Top Rated Switch games,  with a total of 9 reviews  and an average score of 6.91.","['puzzles', 'No tags']",51612.0,2012-08-30,0.0,0.0,https://media.rawg.io/media/screenshots/d6e/d6e50643960bd28c491e917143f837d7.jpg,True
Puzzle,1897,Cake Laboratory,"Cake Laboratory is a puzzle game for the Nintendo Switch. It is ranked #2783 on the all-time Top Rated Switch games,  with a total of 5 reviews  and an average score of 6.90.","['Education', 'No tags']",276024.0,2018-12-20,0.0,0.0,,True
Puzzle,429,Poly Bridge,"Poly Bridge is a puzzle game for the Nintendo Switch. It is ranked #2783 on the all-time Top Rated Switch games,  with a total of 5 reviews  and an average score of 6.90.","['Крафтинг', 'Головоломка', 'Физика', 'Приключение', 'Education', 'Crime', 'puzzles', 'Стратегия', 'Open World', 'Physics', 'No tags', 'Steam Workshop', 'Редактор уровней', 'Смешная', 'Steam Cloud', 'Crafting', 'Симулятор', 'Singleplayer', 'Инди', 'Сложная', 'Great Soundtrack', 'Difficult', 'Для всей семьи', 'steam-trading-cards', 'Steam Achievements', 'Level Editor', 'stats', 'Криминал', 'Песочница', 'Free to Play', 'Building', 'Sandbox', 'Steam Leaderboards', 'Ранний доступ', 'Отличный саундтрек', 'Открытый мир', 'Строительство', 'Казуальная игра', 'Для одного игрока', 'Funny', 'Includes level editor']",14447.0,2016-07-12,3.48,194.0,https://media.rawg.io/media/games/2ac/2ac6f80402afe5afddcebb8d8b0780c4.jpeg,True
Puzzle,2217,Homo Machina,"Homo Machina is a puzzle game for the Nintendo Switch. It is ranked #2820 on the all-time Top Rated Switch games,  with a total of 4 reviews  and an average score of 6.88.","['Science', 'factory', 'school', 'work', 'dialogue', 'puzzles', 'Music', 'No tags']",58401.0,2018-05-17,0.0,4.0,https://media.rawg.io/media/screenshots/401/40115c5d7bfa12d0a8c0956367b4ee32.jpg,True
Puzzle,2689,Mini Trains,"Mini Trains is a puzzle game for the Nintendo Switch. It is ranked #2888 on the all-time Top Rated Switch games,  with a total of 3 reviews  and an average score of 6.83.","['Traffic management', 'steam', 'Animals', 'build', 'collection', 'Board Game', 'Puzzle', 'Trains']",392085.0,2019-07-19,0.0,1.0,https://media.rawg.io/media/screenshots/045/0455f28ca16c85622713e010f307e417.jpg,True
Puzzle,3408,Nicky - The Home Alone Golf Ball,"Nicky - The Home Alone Golf Ball is a puzzle game for the Nintendo Switch. It is ranked #2888 on the all-time Top Rated Switch games,  with a total of 3 reviews  and an average score of 6.83.","['Steam Achievements', 'Казуальная игра', 'Приключение', 'Singleplayer', 'Стратегия', 'Инди', 'Экшен', 'No tags']",64510.0,2018-04-13,0.0,0.0,https://media.rawg.io/media/screenshots/a99/a995529db24077e422ed577dca5241e0.jpg,True
Puzzle,2332,SlabWell: The Quest For Kaktun's Alpaca,"SlabWell: The Quest For Kaktun's Alpaca is a puzzle game for the Nintendo Switch. It is ranked #2888 on the all-time Top Rated Switch games,  with a total of 3 reviews  and an average score of 6.83.","['Multiplayer', 'Board Game', 'No tags']",306507.0,2019-04-18,0.0,0.0,https://media.rawg.io/media/screenshots/664/664dd4ff9ae9d97ff70bdf6ce0ad12b5.jpg,True
Puzzle,3590,MouseCraft,"MouseCraft is a puzzle game for the Nintendo Switch. It is ranked #2947 on the all-time Top Rated Switch games,  with a total of 6 reviews  and an average score of 6.80.","['Full controller support', 'Cute', 'Головоломка', 'Приключение', 'Стратегия', 'No tags', 'Редактор уровней', 'Смешная', 'Steam Cloud', 'Милая', 'Singleplayer', 'Инди', 'steam-trading-cards', 'Лемминги', 'Steam Achievements', 'Level Editor', 'stats', 'Steam Leaderboards', 'Экшен', 'Lemmings', 'Казуальная игра', 'Funny', 'Includes level editor']",3645.0,2014-07-08,2.3,84.0,https://media.rawg.io/media/screenshots/0b7/0b7574f4f9c3820c7db80d2560edf6af.jpg,True
Puzzle,5406,Under Leaves,"Under Leaves is a puzzle game for the Nintendo Switch. It is ranked #2947 on the all-time Top Rated Switch games,  with a total of 3 reviews  and an average score of 6.80.","['steam-trading-cards', 'Steam Achievements', 'Hidden Object', 'Colorful', 'Cute', 'Головоломка', 'Милая', 'Казуальная игра', 'Family Friendly', 'Цветастая', 'Поиск предметов', 'Singleplayer', 'Инди', 'Для всей семьи', 'No tags']",10839.0,2017-04-26,3.45,11.0,https://media.rawg.io/media/screenshots/54c/54ca93784d9b696ab1d0bf3df70cea20.jpg,True
Puzzle,25,Human Resource Machine,"Human Resource Machine is a puzzle game for the Nintendo Switch. It is ranked #2977 on the all-time Top Rated Switch games,  with a total of 8 reviews  and an average score of 6.79.","['Головоломка', 'Сатира', 'Education', 'puzzles', 'Экспериментальная', 'Programming', 'Automation', 'Сенсорное управление', 'Смешная', 'tomorrow-corporation', 'Симулятор', 'Юмор', 'Singleplayer', 'Инди', 'Сложная', 'Difficult', 'Great Soundtrack', 'Steam Achievements', '2D', 'Песочница', 'Puzzle', 'Логика', 'Weird', 'Отличный саундтрек', 'Программирование', 'Cartoon / comics', 'Touch-Friendly', 'Казуальная игра', 'Для одного игрока']",5978.0,2015-10-14,4.01,198.0,https://media.rawg.io/media/screenshots/8ab/8abf17ba4f55182f37b2eb2866fae35d.jpg,True
Puzzle,201,Puzzle Adventure Blockle,"Puzzle Adventure Blockle is a puzzle game for the Nintendo Switch. It is ranked #2985 on the all-time Top Rated Switch games,  with a total of 8 reviews  and an average score of 6.78.","['puzzles', 'No tags']",45289.0,2017-08-03,0.0,0.0,https://media.rawg.io/media/screenshots/7db/7db2867f8a2a95a8937ca64a60ed1b16.jpg,True
Puzzle,3678,Factotum 90,"Factotum 90 is a puzzle game for the Nintendo Switch. It is ranked #3020 on the all-time Top Rated Switch games,  with a total of 4 reviews  and an average score of 6.75.","['steam-trading-cards', 'Full controller support', 'Steam Achievements', 'Головоломка', 'Captions available', 'Приключение', 'Singleplayer', 'Инди', 'No tags']",1592.0,2016-02-10,0.0,1.0,https://media.rawg.io/media/screenshots/5c1/5c17c264a6a0ee75437c25586f807893.jpg,True
Puzzle,2334,Vandals,"Vandals is a puzzle game for the Nintendo Switch. It is ranked #3020 on the all-time Top Rated Switch games,  with a total of 6 reviews  and an average score of 6.75.","['Steam Achievements', 'Turn-Based', 'Stealth', 'Казуальная игра', 'Приключение', 'Стратегия', 'Стелс', 'Singleplayer', 'Для одного игрока', 'Инди', 'Пошаговая', 'No tags']",58201.0,2018-04-12,0.0,2.0,https://media.rawg.io/media/screenshots/249/249bc9c9290fbc86eb1039a584bbaccc.jpg,True
Puzzle,888,BlobCat,"BlobCat is a puzzle game for the Nintendo Switch. It is ranked #3147 on the all-time Top Rated Switch games,  with a total of 3 reviews  and an average score of 6.67.","['party', 'Full controller support', 'Multiplayer', 'Отличный саундтрек', 'Головоломка', 'Online multiplayer', 'Split Screen', 'Казуальная игра', 'Local Multiplayer', 'Singleplayer', 'Локальный мультиплеер', 'Стратегия', 'Инди', 'No tags']",45909.0,2017-08-31,0.0,0.0,https://media.rawg.io/media/screenshots/4b8/4b8040b8d612fe479fee7e926b844866.jpg,True
Puzzle,3232,Big Pharma,"Big Pharma is a puzzle game for the Nintendo Switch. It is ranked #3210 on the all-time Top Rated Switch games,  with a total of 4 reviews  and an average score of 6.63.","['Головоломка', 'Поддержка модификаций', 'Стратегия', 'Automation', 'No tags', 'Экономика', 'Строительство базы', 'Steam Cloud', 'Economy', 'Management', 'Симулятор', 'Singleplayer', 'Инди', 'Для всей семьи', 'steam-trading-cards', 'Steam Achievements', '2D', 'Управление ресурсами', 'overlay', 'Песочница', 'Isometric', 'Изометрия', 'Отличный саундтрек', 'Менеджмент', 'Казуальная игра', 'Для одного игрока']",15392.0,2015-08-26,3.43,42.0,https://media.rawg.io/media/screenshots/d17/d17f36766169e88907e787e41b7650c4.jpg,True
Puzzle,3216,Mars Power Industries,"Mars Power Industries is a puzzle game for the Nintendo Switch. It is ranked #3210 on the all-time Top Rated Switch games,  with a total of 4 reviews  and an average score of 6.63.","['City Builder', 'Unity', 'Mystery', 'Science Fiction', 'Cute', 'Pixel art', 'Top-Down', 'Sci-fi', 'pastel', 'Board Game', 'Puzzle', 'Atmospheric', 'Pixel Graphics', 'Mouse only', 'Strategy']",389696.0,2019-11-04,0.0,3.0,https://media.rawg.io/media/screenshots/972/972bc6c4f9c94f2fa51fbe3c8d8f2b15.jpg,True
Puzzle,427,Tennis in the Face,"Tennis in the Face is a puzzle game for the Nintendo Switch. It is ranked #3210 on the all-time Top Rated Switch games,  with a total of 8 reviews  and an average score of 6.63.","['Full controller support', 'Головоломка', 'Разрушения', 'Физика', 'tennis', 'puzzles', 'Аркада', 'Physics', 'No tags', 'Destruction', 'Смешная', 'Singleplayer', 'Юмор', 'Инди', 'steam-trading-cards', 'Steam Achievements', '2D', 'Comedy', 'Спортивная игра', 'Экшен', 'Казуальная игра', 'Для одного игрока', 'Funny']",3178.0,2013-01-24,2.5,12.0,https://media.rawg.io/media/screenshots/7bb/7bb26466c6805d58c9d74d62deeafdda.jpeg,True
Puzzle,3413,Robots under attack!,"Robots under attack! is a puzzle game for the Nintendo Switch. It is ranked #3245 on the all-time Top Rated Switch games,  with a total of 5 reviews  and an average score of 6.60.","['Robots', 'puzzles', 'Traps', 'No tags']",532184.0,2020-01-14,0.0,0.0,,True
Puzzle,3701,Mekorama,"Mekorama is a puzzle game for the Nintendo Switch. It is ranked #3271 on the all-time Top Rated Switch games,  with a total of 11 reviews  and an average score of 6.58.","['love', 'Robots', 'No tags']",1587.0,2016-05-14,3.93,14.0,https://media.rawg.io/media/screenshots/af0/af0b165bca0e061d168924b6c8fb0037.jpg,True
Puzzle,164,I and Me,"I and Me is a puzzle game for the Nintendo Switch. It is ranked #3318 on the all-time Top Rated Switch games,  with a total of 12 reviews  and an average score of 6.53.","['Платформер', 'steam-trading-cards', 'Steam Achievements', 'Steam Cloud', 'Отличный саундтрек', 'Головоломка', 'Partial Controller Support', 'Cute', 'Милая', 'Головоломка-платформер', 'Puzzle-Platformer', 'puzzles', 'Singleplayer', 'Инди', 'Экшен', 'Great Soundtrack', 'No tags']",15701.0,2016-05-04,0.0,4.0,https://media.rawg.io/media/screenshots/072/072bfe507e6ad3c987254ccdd9ea8b8d.jpg,True
Puzzle,4166,Infini,"Infini is a puzzle game for the Nintendo Switch. It is ranked #3318 on the all-time Top Rated Switch games,  with a total of 8 reviews  and an average score of 6.53.","['Full controller support', 'Казуальная игра', 'Приключение', 'Singleplayer', 'Инди', 'Экшен', 'No tags']",375239.0,2020-07-03,0.0,3.0,https://media.rawg.io/media/screenshots/517/5179b2c30b0db0b5eee335e701e275bb.jpg,True
Puzzle,2702,Automachef,"Automachef is a puzzle game for the Nintendo Switch. It is ranked #3392 on the all-time Top Rated Switch games,  with a total of 6 reviews  and an average score of 6.48.","['Steam Workshop', 'Full controller support', 'Steam Achievements', 'Смешная', 'Головоломка', 'Симулятор', 'Singleplayer', 'Инди', 'No tags']",313783.0,2019-07-23,2.83,48.0,https://media.rawg.io/media/games/d5c/d5c112af49a4ab121647c09e4eb98ce1.jpg,True
Puzzle,177,Qbics Paint,"Qbics Paint is a puzzle game for the Nintendo Switch. It is ranked #3456 on the all-time Top Rated Switch games,  with a total of 5 reviews  and an average score of 6.40.","['Education', 'puzzles', 'No tags']",44788.0,2017-07-27,0.0,0.0,https://media.rawg.io/media/screenshots/bd9/bd989e5c04adf1734f9429c1719313f4.jpg,True
Puzzle,2734,Catch a Duck,"Catch a Duck is a puzzle game for the Nintendo Switch. It is ranked #3477 on the all-time Top Rated Switch games,  with a total of 4 reviews  and an average score of 6.38.","['Full controller support', 'Крафтинг', 'Cute', 'Hunting', 'Open World', 'No tags', 'Relaxing', 'Симулятор свиданий', 'Retro', 'Милая', 'Ретро', 'Симулятор', 'Singleplayer', 'Сельское хозяйство', 'Инди', 'Great Soundtrack', 'Cartoon', 'Для нескольких игроков', 'Steam Achievements', '2D', 'Рыбалка', 'Ролевая игра', 'Песочница', 'role-playing', 'Family Friendly', 'Sandbox', 'Atmospheric', 'Атмосфера', 'RPG', 'Отличный саундтрек', 'Multiplayer', 'Открытый мир', 'Расслабляющая', 'Строительство', 'Пиксельная графика', 'Казуальная игра', 'Для одного игрока', 'Funny']",325073.0,2019-07-29,0.0,2.0,https://media.rawg.io/media/screenshots/76f/76f90a9cc74c1fc1083ee83a6277ccbc.jpg,True
Puzzle,2504,Perchang,"Perchang is a puzzle game for the Nintendo Switch. It is ranked #3500 on the all-time Top Rated Switch games,  with a total of 5 reviews  and an average score of 6.36.","['Full controller support', 'Steam Achievements', 'Steam Cloud', 'Казуальная игра', 'Singleplayer', 'No tags']",6172.0,2016-06-22,0.0,1.0,https://media.rawg.io/media/screenshots/228/228db72340bb451869accd9b499458bc.jpg,True
Puzzle,495,Vesta,"Vesta is a puzzle game for the Nintendo Switch. It is ranked #3515 on the all-time Top Rated Switch games,  with a total of 9 reviews  and an average score of 6.34.","['Full controller support', 'Steam Achievements', 'Головоломка', 'Приключение', 'puzzles', 'Singleplayer', 'Инди', 'No tags']",51452.0,2018-01-19,0.0,5.0,https://media.rawg.io/media/screenshots/3bb/3bb619f34198a02a07e77590325c987a.jpg,True
Puzzle,1650,Puzzle Wall,"Puzzle Wall is a puzzle game for the Nintendo Switch. It is ranked #3520 on the all-time Top Rated Switch games,  with a total of 3 reviews  and an average score of 6.33.","['Multiplayer', 'party', 'No tags', 'Training']",252657.0,2018-10-25,0.0,0.0,,True
Puzzle,1917,Build a Bridge!,"Build a Bridge! is a puzzle game for the Nintendo Switch. It is ranked #3572 on the all-time Top Rated Switch games,  with a total of 5 reviews  and an average score of 6.30.","['Full controller support', 'Steam Achievements', 'Steam Cloud', 'Education', 'Симулятор', 'Singleplayer', 'No tags']",67491.0,2017-04-19,0.0,1.0,https://media.rawg.io/media/screenshots/2c2/2c2724fc72e2a36833257b6f4a237ba1.jpg,True
Puzzle,1878,Solar Flux,"Solar Flux is a puzzle game for the Nintendo Switch. It is ranked #3572 on the all-time Top Rated Switch games,  with a total of 5 reviews  and an average score of 6.30.","['steam-trading-cards', 'Full controller support', 'Steam Achievements', 'Space', 'Космос', 'Steam Cloud', 'Головоломка', 'Steam Leaderboards', 'Singleplayer', 'Стратегия', 'Инди', 'No tags']",17548.0,2013-10-24,2.2,15.0,https://media.rawg.io/media/screenshots/b2f/b2fb849f8aef26228949bf30d8d5fcf4.jpg,True
Puzzle,555,Puzzle Puppers,"Puzzle Puppers is a puzzle game for the Nintendo Switch. It is ranked #3585 on the all-time Top Rated Switch games,  with a total of 9 reviews  and an average score of 6.28.","['Культовая классика', 'Головоломка', 'Цветастая', 'Stylized', 'Стратегия', 'No tags', 'Сенсорное управление', 'Смешная', 'Steam Cloud', 'Милая', 'Singleplayer', 'Инди', 'Для всей семьи', 'Сложная', 'steam-trading-cards', 'Steam Achievements', 'Colorful', 'Isometric', 'Изометрия', 'Вид сверху', 'Отличный саундтрек', 'Реиграбельность', 'Открытый мир', 'Расслабляющая', 'Touch-Friendly', 'Казуальная игра', 'Для одного игрока', 'Стилизация']",14177.0,2017-01-20,4.0,7.0,https://media.rawg.io/media/screenshots/34a/34a973e134e8064626899ba7eb36f642.jpg,True
Puzzle,3064,Super Box Land Demake,"Super Box Land Demake is a puzzle game for the Nintendo Switch. It is ranked #3639 on the all-time Top Rated Switch games,  with a total of 6 reviews  and an average score of 6.22.","['Full controller support', 'cooperative', 'Sokoban', 'Cute', 'Головоломка', 'Приключение', 'Цветастая', 'Co-op Campaign', 'No tags', 'Steam Cloud', 'Split Screen', 'Local Co-Op', 'Retro', 'Милая', 'Ретро', 'Co-op', 'Local Multiplayer', 'Singleplayer', 'Инди', 'Logic', 'Linear', 'Для нескольких игроков', 'Steam Achievements', '2D', 'Colorful', 'Old School', 'Top-Down', 'Pixel Graphics', 'Remote Play Together', 'Логика', 'Локальный мультиплеер', 'Вид сверху', 'Shared/Split Screen Co-op', 'Линейная', 'Сокобан', 'Multiplayer', 'Совместная кампания', 'Олдскул', 'Пиксельная графика', 'Казуальная игра', 'Для одного игрока']",380904.0,2019-10-08,0.0,1.0,https://media.rawg.io/media/screenshots/f5a/f5a17582901ee70e112023c7a98eb067.jpg,True
Puzzle,2482,Captain Cat,"Captain Cat is a puzzle game for the Nintendo Switch. It is ranked #3798 on the all-time Top Rated Switch games,  with a total of 3 reviews  and an average score of 6.00.","['Cartoon', 'challenge', 'c', 'sea', 'cat', 'online', 'boat', 'No tags']",341617.0,2019-06-21,0.0,0.0,https://media.rawg.io/media/screenshots/59c/59ccaf3e94b681a58d74012bb07e3cdf.jpg,True
Puzzle,3524,Bridge Builder Adventure,"Bridge Builder Adventure is a puzzle game for the Nintendo Switch. It is ranked #3931 on the all-time Top Rated Switch games,  with a total of 3 reviews  and an average score of 5.83.","['challenge', 'car', 'build', 'weird', 'Fantasy', 'Building', 'Education', 'work', 'sound', 'No tags', 'fun']",365068.0,2019-02-21,0.0,0.0,https://media.rawg.io/media/screenshots/c82/c82f234244734597178d81bb6ac5ce36_WureH6Q.jpg,True
Puzzle,1215,Neverout,"Neverout is a puzzle game for the Nintendo Switch. It is ranked #3931 on the all-time Top Rated Switch games,  with a total of 3 reviews  and an average score of 5.83.","['Singleplayer', 'VR', 'Головоломка', 'Симулятор', 'Казуальная игра', 'Инди', 'No tags']",23244.0,2017-05-18,0.0,5.0,https://media.rawg.io/media/screenshots/9a0/9a0cf35d519d898fe0ca2619aa4f050b.jpg,True
Puzzle,683,It's Spring Again,"It's Spring Again is a puzzle game for the Nintendo Switch. It is ranked #3968 on the all-time Top Rated Switch games,  with a total of 5 reviews  and an average score of 5.80.","['steam-trading-cards', 'Other', 'Steam Achievements', 'Милая', 'Казуальная игра', 'Family Friendly', 'Короткая', 'Education', 'Singleplayer', 'Инди', 'Для всей семьи', 'No tags']",9468.0,2016-02-02,3.13,15.0,https://media.rawg.io/media/screenshots/2df/2df5ff42da4895d3f5118288d011ef89.jpg,True
Puzzle,1795,Energy Cycle Edge,"Energy Cycle Edge is a puzzle game for the Nintendo Switch. It is ranked #4032 on the all-time Top Rated Switch games,  with a total of 6 reviews  and an average score of 5.67.","['cube', 'colors', 'color', 'puzzles', 'sequel', 'Music', 'Abstract', 'No tags']",267748.0,2018-12-05,0.0,4.0,https://media.rawg.io/media/screenshots/b97/b97215002827a7f407889d4cb0edf37c.jpg,True
Puzzle,3886,Fairy Knights,"Fairy Knights is a puzzle game for the Nintendo Switch. It is ranked #4032 on the all-time Top Rated Switch games,  with a total of 3 reviews  and an average score of 5.67.","['Головоломка', 'Partial Controller Support', 'Приключение', 'Пошаговая', 'No tags', 'Магия', 'Партийная ролевая игра', 'cats', 'Контроллер', 'Фэнтези', 'Милая', 'Singleplayer', 'Драма', 'Инди', 'Эпичная', 'Японская ролевая игра', 'Steam Achievements', '2D', 'Ролевая игра', 'role-playing', 'RPG', 'Аниме', 'Казуальная игра', 'Женщина-протагонист', 'Для одного игрока', 'Тактика']",284704.0,2019-02-08,0.0,0.0,https://media.rawg.io/media/screenshots/7fb/7fbfacad362a94250eca7ce7af22c946.jpg,True
Puzzle,516,Baseball Riot,"Baseball Riot is a puzzle game for the Nintendo Switch. It is ranked #4127 on the all-time Top Rated Switch games,  with a total of 9 reviews  and an average score of 5.49.","['steam-trading-cards', 'Destruction', 'Full controller support', 'Steam Achievements', '2D', 'Steam Cloud', 'Разрушения', 'Казуальная игра', 'Спортивная игра', 'puzzles', 'Singleplayer', 'Для одного игрока', 'Инди', 'Аркада', 'Экшен', 'baseball', 'No tags']",2791.0,2015-12-09,0.0,4.0,https://media.rawg.io/media/screenshots/cbc/cbc9f7ce256d1963eb70358e0941e959.jpg,True
Puzzle,2084,Access Denied,"Access Denied is a puzzle game for the Nintendo Switch. It is ranked #4162 on the all-time Top Rated Switch games,  with a total of 5 reviews  and an average score of 5.38.","['Киберпанк', 'steam-trading-cards', 'Futuristic', 'Steam Achievements', 'Cyberpunk', 'Хакерство', 'Головоломка', 'Будущее', 'Hacking', 'Казуальная игра', 'Singleplayer', 'Для одного игрока', 'Инди', 'No tags']",15386.0,2016-12-16,3.27,21.0,https://media.rawg.io/media/screenshots/c8d/c8d4aa4a85a53dfe447a30d852a1b782.jpg,True
Puzzle,903,Grab the Bottle,"Grab the Bottle is a puzzle game for the Nintendo Switch. It is ranked #4162 on the all-time Top Rated Switch games,  with a total of 4 reviews  and an average score of 5.38.","['steam-trading-cards', 'Full controller support', 'Steam Achievements', '2D', 'Colorful', 'Головоломка', 'Казуальная игра', 'Физика', 'Early Access', 'Цветастая', 'Singleplayer', 'Инди', 'Physics', 'Экшен', 'No tags']",10821.0,2016-12-19,0.0,1.0,https://media.rawg.io/media/screenshots/986/986a9e83ac57e615ffee0ab4971989c3.jpg,True
Puzzle,2571,Forest Home,"Forest Home is a puzzle game for the Nintendo Switch. It is ranked #4181 on the all-time Top Rated Switch games,  with a total of 3 reviews  and an average score of 5.33.","['avoid', 'build', 'Cute', 'food', 'boss', 'art', 'collect', 'puzzles', 'No tags', 'fun']",392055.0,2019-06-20,0.0,1.0,https://media.rawg.io/media/screenshots/ecd/ecd299e5a13c20cb3a37e971a9eb0ecf.jpg,True
Puzzle,184,Flip Wars,"Flip Wars is a puzzle game for the Nintendo Switch. It is ranked #4281 on the all-time Top Rated Switch games,  with a total of 10 reviews  and an average score of 5.04.","['Arcade', 'Real-time', 'Cartoon / comics', 'Top-Down', 'true exclusive', 'Matching puzzle', 'Puzzle', 'Party game', 'puzzles', 'exclusive', 'Family friendly']",44564.0,2017-08-10,0.0,1.0,https://media.rawg.io/media/screenshots/296/2962be380c25a7dad1eea9199e5f4787.jpg,True
